Question	Potentially_Pejorative
我试想过一种场景，如果我岳父是李嘉诚那种级别的，养育的所有费用都是女方承担，我巴不得孩子跟母性呢，但是现实情况是，你经济上不独立，要这要那，花巨资娶进来，又给彩礼，结果生了孩子你跟我说，随母姓？你特么逗我呢	Potentially
极端女权真的可怕。仿佛跟男性扯上一点关系的女性就是令人作呕、没有思想的工具人。女权并不意味着要去鼓动男女对立，强行剥夺男性人权就是政治正确吧？你要争取平等这个没毛病，但是想把男性都踩到脚底当狗，又去攻击女性，是不是太过于双标？你们极端女权也不是真心想争取所谓权利，只想为所欲为。	Potentially
没素质，问人家传统淑女被性侵了怎么办，小心人家丈夫/父亲/兄弟揍你。这就是你们女权女的尊重女性吗？一切女人谁都像女权女一样贱和骚吗？性侵这种事，基本不可能发生在家教优良的传统淑女身上，不要拿极小概率事件代表常态	Potentially
美国那么乱，尤其是黑人社区，街上就没有混混找怪物的麻烦？那种经常街上打架的混混也从没见找怪物的麻烦。还有那种自成一个黑帮势力的怪物，或者占领一个区的恶魔，也没见和当地人类黑帮有过冲突枪战。拜托这是美国啊！！	Potentially
说的很对，我是女生但是我很赞成你说的。现在很多女生都是打着女权主义的幌子争取高于男性的权利，说什么都是对的，做什么都是应该的，要么就是拿生孩子来说事，我就纳闷了，生不生不都是自己的选择吗？还能逼着硬生?	Potentially
说这句话真有意思…… 这不就是说河南人偷井盖，东北人都是社会人，黑人都比较懒，……。你可以说是大概率事件，但是每个地方教育环境不一样，每个人也不一样，所以我认为你说的太片面，美国的老师也是这样？	Potentially
谁也没说山东话不好，你也太敏感了吧，另外会说山东话就要自豪咋的，还说人家蛮夷，你这不是地域黑？人家只是要想说好普通话而已，你就上纲上线还扯到地区荣誉感了，可真是逗。而且你山东人你骄傲但是贬低别人蛮夷真的好么？	Potentially
还是看证据吧，现在很多人就是趁着运动泼脏水，也有人放大了自己的感受。本来性骚扰的定义，主观感受占了很大一部分。你以为自己说了个笑话，人家觉得你就是性骚扰了呢。如果女性说你性骚扰，作为男性能有多大的辩解空间呢？！几乎为零。因为大众心理上认为男性强势，男性就是喜欢骚扰女性的。	Potentially
这个民政局就在我家附近，谁特么说的广西女性地位低，这只是个例好吗，这种事我也特少见。像山东等北方一些地方结婚闹伴娘，婚礼猥亵女性，恶俗婚礼，新娘和公公亲嘴，恶心得一逼，这就是尊重女性？我们两广可不会发生这些事。	Potentially
高吗？白人认为黑人就只能当奴隶，是黑人一步步流着血才慢慢争取了一点点微薄的权利，白人的国家先天就排除黑人，只能在社会最底层，除了极少数，绝大多数人上升通道早被堵死了，黑人的唯一出路就是回到非洲大地，	Potentially
"""一种是用似是而非的话术配合女拳的特权要求，比如""""xxx的还算男人？""""，""""赚钱养家，貌美如花""""。本质上是""""高情商舔狗""""。一种是用早就被批判烂的封建话术搞极端，""""女子无才便是德""""，"""	Potentially
404了，顺便回一句山东搞这种操作也不是一两次了，几乎是次次都是，有本事就自己做好自己。我们不是山东的这么看是不了解，山东的这么看怎么说？你把自己该做的没做好却怪别人去说你没做好？地域黑？你次次这样怪我们地域黑？	Potentially
chink这个词是英语中公认的不分语境的种族歧视词语。不分语境，懂吗？就是不管你在什么情况下说出这个词，就是种族歧视。不管你是开玩笑，打趣，和人斗嘴，还是对骂。还把这个词和日本鬼子相提并论？！	Potentially
不是针对所有印度人，但是有一天在地铁上被一个印度人熏的，感觉这辈子都没闻过这么恶心的味，当时脑袋就开始疼，香水混着汗水？好像还有点别的，要知道我当年可是坐在没发酵好的鸡粪堆上吃过饭的选手。。。。	Potentially
中国人被敌视和黑人被歧视的理由根本不一样，大部分中国人在外面老老实实的还是被歧视。但其实大部分白人之类的对我们的歧视对正常人根本产生不了伤害，谁会把一群傻逼的想法当真？反正我们又不在他们的国家。	Potentially
之前--明明每个地方都有好人坏人，为什么总说我们的不是啊，明明我没有干过这些事情，为什么我要承担骂名？大家理性客观一点不好吗？[小情绪] 现在--你说得对，我们东北人均黑社会，来信砍，芜湖！[开心]	Potentially
人性自私到极点，留学生不回国，无家无归，等死吗？这帮人当初歧视武汉人，歧视湖北人，现在又开始歧视留学生。 媒体带节奏也是很厉害，动不动发一些不守规矩的人，然后带节奏不希望别人回来。 在英国喝意大利留学的人，就活该去死吗？？？	Potentially
你可以假装高贵也请你别打着谁谁谁的名义叽叽歪歪，笑死了我什么时候打着柚子名义惹是生非，打着为国拉cp惹事生非的谁啊？与人为善也要对方是良善之辈或者有智慧的，比如那种只会拉偏架的国籍粉，省省吧，少写cp文，少在比赛后没上领奖台和北美粉背后黑人就谢谢了	Potentially
你呀 别给你们东北人招黑了都二十一世纪了还在那bb动手动手的 只会让人觉得你们东北人只发育了四肢没发育大脑 这年头打架的成本多高没想过？能讲道理解决的事情你去动手？警察干嘛的 ？中国法律干嘛的？	Potentially
你的逻辑也是提神，同性恋乱搞是因为社会压迫？？不压迫就不乱搞了？是因为歧视所以乱搞还是因为乱搞所以被大家歧视搞清楚。怎么跟软美国黑人一样，不从自己身上找原因，有点被歧视就开始打砸抢等着被尊重？	Potentially
其实武汉养起来对整个湖北都是好事，但是武汉起来后，却没有带动整个湖北，要不然为什么湖北人大多数都不喜欢武汉呢？毕竟武汉的发展分走了湖北其他地区的大部分发展机会，不过有一说一武汉好人也挺多的，也不缺臭流氓，教育大省，都是给别的省培养人才了	Potentially
切，啥城市？带上海节奏？十年前马路就没上海人了没必要这么阴阳怪气。CBA外援泰劳森在星巴克骂人也没见被打啊，新冠高峰期间插队的那个黑人呢？说到底不还是整个黄种人群最近50年根本就没打过这种跨人种翻身仗么。	Potentially
北京不也是一副看不起外地人？我北上广深还有其他很多二线城市都去过，别的地方像什么飞机火车的态度不差，几次遇到北京的，问问题以一副鄙视的态度看着，还有一次检查我证件我走不远明显听到那个女的说土包子，而广东的好很多。	Potentially
可是，我的主要意思是你们黑人女人我根本都不能将之与雌性人类联想起来啊。每个人作为一个个体，接触范围之外就已经跟火星差不多了，微博？那还是人吗？一个个发言的账号而已，黑鬼，白皮，猴子，棒子，小鬼子，大毛子？别伤了你这个小xx的心哟。	Potentially
哟，台湾来的1450？？哥们输入法都忘记换了。你说你也真是，天天来“言论不自由”的地方跟我们吵架，吵半天，你也是一个月一万多点新台币。就挣这么点钱，你还这么卖命，图什么呢？升迁？可能嘛？听我的，混混就完事了。	Potentially
四五千块钱能解决的事，三万+每年资料费水电费一两千，将近十倍的价格，还不让人说天价？ 您家里有钱，河北人均两万五，您一年挣二百五十万，您天天吃三十块钱一斤的面粉大米和五百块钱一斤的猪肉，平价商品都入不了您的法眼	Potentially
在上海学校里都是贴的不让说上海话，你说为什么？很多本地的小孩子都不会上海话了，更别提影响。别人家说本地话是热爱自己家的文化，上海人说本地话就是排外，总是能从各种地方说上海的不好，到底我们上海哪里惹你们了？	Potentially
在美国工作的表示在意，很在意，你的口音有时候直接决定了你能不能拿到offer。答主说的表达清楚，这个清楚其实从某种角度就是要求没有很重的外国口音了。比如答主会觉得印度人说英语清楚吗？不会。 英国更是你的口音直接决定了你的社会阶层。	Potentially
奇怪了，黑人问题在我国又不是历史遗留问题，为什么五毛党还要收美爹的钱，说中国人歧视黑人？[捂脸][捂脸]再说了，除了媚外女，也没有正常女人会跟黑人在一起吧，学校读研的一学妹，也跟我说过黑人体味大，不想跟他们坐同一个电梯，	Potentially
对，我就是特别讨厌广东人的那种莫名其妙的优越感，大学有一段时间三个室友都讲粤语，特别恶心人，还当着面讲坏话，以为听不懂，还老是讲什么古汉语就是粤语啦差一票啦这些瞎编的鬼话？这就是我反感粤语的原因	Potentially
就你这种没逻辑，光会动嘴皮子的爱国有毛用啊，除了会骂人会喷还有什么能力？上海不比你京津冀差吧，多少日本料理被砸？就你还谈素质？你看不到就不存在了？ 也别回复了，继续活在你自以为是爱国的yy里。	Potentially
平均相貌知乎就有谢谢，东南亚人是高颧骨但岭南人不是，华东人同样也是低颧骨，但华北人是高颧骨，您在这觉得华北人是汉人主体还是华东人是汉人主体？北方蒙古、鲜卑带来的高颧骨被你扣到岭南人身上且不论，被外族血统入侵过的华北你拿来当汉人正统岂不可笑？	Potentially
很正常的。非裔的确受到巨大苦难和压迫，南美也是。但是看看亚裔。大部分是利己主义。近一点的去韩日，远一点的去欧美。这种跑到别人地方去摘果子的到哪里都不受欢迎。还记得那个微博千万粉和志林齐名的网红吗?	Potentially
您在知乎上问这个问题，显然是得不到真实的答案的。就像这个问题下大部分回答都是支持学方言的一样。那些看不起外地人的上海人他们会上知乎来回答您吗？就算有一位上海人过来告诉您他不会因为口音问题看不起苏北人，就能证明我之前说的都是谎言，都是不存在的事情吗？	Potentially
我也是不懂你的脑回路 爱因斯坦种族歧视中国 你还要找中国人也种族歧视黑人来给他开脱？ 结合现在名人有污点就一棒打死的风潮，我看一棒打死爱因斯坦也可以，反正他已经死了，但歧视中国的言论却一直在世界上散播着	Potentially
我们出国留学有这种待遇吗？凭什么把超国民待遇给非洲人？非洲是人类文明的发源地，可非洲人干成过什么事？中国人搞出了四大发明，欧洲人发现了新大陆，非洲人学会了上树摘果子吃？ 我就是看不起黑人，民族主义无罪	Potentially
